doi,url,journal,title,description,publication_date,id_query,source
10.3749/CANMIN.48.2.267,https://www.semanticscholar.org/paper/8b6ed5e19ae556e2f2fa8ba52c94bb5d0c79e1d0,,"ROGERMITCHELLITE, Na12(Sr,Na)24Ba4Zr26Si78(B,Si)12O246(OH)24·18H2O, A NEW MINERAL SPECIES FROM MONT SAINT-HILAIRE, QUEBEC: DESCRIPTION, STRUCTURE DETERMINATION AND RELATIONSHIP WITH HFSE-BEARING CYCLOSILICATES","Rogermitchellite is a new, complex species of zirconosilicate found in igneous breccia at the Poudrette quarry, Mont Saint-Hilaire, Quebec. It is associated with aegirine, annite, galena, a labuntsovite-group mineral, manganoneptunite, microcline, pyrrhotite, sodalite and zircon. Paragenetically, the mineral crystallizes after aegirine and before microcline. Isolated, single crystals are colorless to grey, prismatic along [001], and slightly flattened perpendicular to this direction, with a maximum dimension of 0.1 × 0.25 mm. It develops as euhedral crystals displaying the prominent forms prism {100} and pinacoid {001}, with a minor, very shallow ditrigonal scalenohedron {10 l }. The mineral is transparent with a vitreous luster and a white streak and is non-luminescent. The Mohs hardness is 5, and no cleavage is evident. It is brittle with a conchoidal to splintery fracture. The calculated density is 3.34 g/cm 3 . Rogermitchellite is non-pleochroic, uniaxial positive, with ω 1.640(1) and e 1.663(1). Four analyses made on one crystal gave, as an average: Na 2 O 3.45, CaO 0.10, SrO 18.54, BaO 5.18, B 2 O 3 (calc.) 2.34, SiO 2 39.12, ZrO 2 26.39, TiO 2 0.63 and H 2 O (calc.) 6.96, for a total of 102.71 wt.%. The empirical formula, based on 288 anions and the sum of (Si + B) = 90 apfu , is: Na 12 (Sr 21.16 Na 1.17 Ca 0.21 ) ∑22.54 Ba 4.00 (Zr 25.33 Ti 0.93 ) ∑26.26 (Si 77.02 B 0.98 ) ∑78 B 12 O 246 (OH) 24 ·18H 2 O or, ideally, Na 12 Sr 24 Ba 4 Zr 26 Si 78 B 12 O 246 (OH) 24 ·18H 2 O. The mineral is trigonal, space group P 3 c 1, a 26.509(4), c 9.975(2) A, V 6070.6(1) A 3 and Z = 1. The strongest six lines on the X-ray powder-diffraction pattern [ d in A(I)( hkl )] are: 2.760(100)(442), 3.761(90)(402), 1.991(70)(444), 3.150(50)(441), 5.762(40)(400) and 3.924(30)(312). The crystal structure was refined to R = 4.62% and w R 2 = 12.73% for 1588 reflections [ F o > 4σ( F o )]. It consists of pairs (Si 3 O 9 ) rings (offset 30° relative to one another along [001]) linked to isolated ZrO 6 octahedra in a motif similar to that in benitoite. Additional (Si 3 O 9 ) and [Si 2 BO 7 (OH) 2 ] rings along with ZrO 6 octahedra complete a three-dimensional heteropolyhedral framework. Channels along [001] within this framework are occupied by Ba, Na, (Sr + Na) and H 2 O. Rogermitchellite has chemical and crystal-structure features common to benitoite, wadeite and catapleiite, and should be considered as a structural hybrid of these minerals. It possesses additional features (presence of essential B, Sr, H 2 O; trigonal symmetry) that make it unique.",2010,10,semantic_scholar
10.1371/journal.pone.0215253,https://www.semanticscholar.org/paper/974d55fff6a794989d588d76685aa34b4579d4ea,PLoS ONE,Contrasting impacts of two weed species on lowbush blueberry fertilizer nitrogen uptake in a commercial field,"Numerous studies have speculated that lowbush blueberry (Vaccinium angustifolium) is less efficient than weed species at taking up inorganic nitrogen (N) derived from fertilizers, thus raising questions as to the effectiveness of N fertilization in commercial fields. However, competition for acquiring N as well as specific interactions between blueberry and companion weeds characterized by contrasted functional traits remain poorly documented. Here, we assessed fertilizer-derived N acquisition efficiency and biomass production in lowbush blueberry and two common weed species that have different functional traits—sweet fern (Comptonia peregrina), a N2-fixing shrub, and poverty oat grass (Danthonia spicata), a perennial grass—in a commercial blueberry field in Québec, Canada. In 2015, 15N-labelled ammonium sulfate was applied at a rate of 45 kg ha-1 to 1 m2 field plots containing lowbush blueberry and one of the two weeds present at several different density levels (0 to 25 plants m-2). In 2016, each plot was harvested to determine vegetative biomass and the percentage of fertilizer-derived N recovered (PFNR) in each species. The PFNR was higher in blueberry (24.4 ± 9.3%) than in sweet fern (13.4 ± 2.6%) and poverty oat grass (3.3 ± 2.9%). However, lowbush blueberry required about four times more root biomass than sweet fern and poverty oat grass to uptake an equivalent amount of N from ammonium sulfate. The PFNR in poverty oat grass increased with plant density (from 0.8% to 6.4% at 2–3 and >6 plants m-2, respectively), which resulted in a decrease in blueberry’s PFNR (from 26.0 ± 1.4% to 8.6 ± 1.8%) and aboveground vegetative biomass production (from 152 ± 58 to 80 ± 28 g m-2). The increase in biomass production and N content in sweet fern with increasing plant density was not accompanied by an increase in PFNR (29.7 ± 8.4%), suggesting an increasing contribution of atmospherically-derived N. This mechanism (i.e., N sparing) likely explained blueberry’s higher biomass production and N concentration in association with sweet fern than with poverty oat grass. Overall, our study confirms lowbush blueberry low efficiency (on a mass basis) at taking up N derived from the fertilizer as compared to weeds and reveals contrasted and complex interactions between blueberry and both weed species. Our results also suggest that the use of herbicides may not be necessary when poverty oat grass is present at a low density (<15 plants of poverty oat grass m-2) and that adding inorganic N fertilizer is counterproductive when this species is present at a high density as it takes up as much fertilizer as lowbush blueberry.",2019,10,semantic_scholar
10.1023/A:1011871723686,https://www.semanticscholar.org/paper/7e832f890b3abe86c2c75ca57212acbe2476de25,Biodiversity and Conservation,Area prioritization for biodiversity conservation in Québec on the basis of species distributions: a preliminary analysis,,2001,10,semantic_scholar
,https://www.semanticscholar.org/paper/85168d7c48a4dee566a0004cc260a4b67393ac8b,,"SEASONAL ECOLOGY OF THE EUROPEAN CRANE FLY < TIPULA PALUDOSA) AND SPECIES DIVERSITY OF THE FAMILY TIPULIDAE ON GOLF COURSES IN QUÉBEC, CANADA","The European crane fly (ECF), Tipula paludosa Meigen (Diptera: Tipulidae), has been reported in several new sites in North America recently, and has been described as an insect pest on golf courses in several areas. This study was conducted from 2003 and 2004 on four golf courses located in the Quebec City area (Canada) with the objectives to identity Tipulidae assemblages to species level and to determine the spatial distribution and temporal occurrence of the ECF. Larvae, pupae and adults were scouted weekly from May to early Oct. A total of 35 species of Tipulidae,' representing four genera, were identified. Two new species were recorded for Quebec, Nephrotoma cornicina L., and the Marsh crane fly Tipula oleracea L. ECF was the predominant species found on all sites, accounting for 43-92% of the total number of specimens collected at each golf course. ECF completed one generation per year. In our study, the fourth larval instar was sampled from mid-May to early Sept and adult peak emergence occurred during mid-Sept. Larval density varied among golf course management areas, with larvae being uncommon on tees and greens and most abundant on roughs. A principal component analysis using varimax rotation showed that larval abundance was positively related to silt, clay, Ca, Cu, K, and Mg, and negatively related to sand and uncompressed thatch thickness. This study indicates that the ECF is currently the only Tipulidae species causing turfgrass damage on golf courses in Quebec. Abbreviations: ANSP Academy of Natural Sciences of Philadelphia; ECF, European crane fly; F, fairway; G, green; GC, golf course; R, rough bordering fairway; GShigh, highest portion of green surrounds; GSlow lowest portion of green surrounds; TShigh, highest portion of tee surrounds; TSlow, lowest portion of tee surrounds; and T, tee.",2009,10,semantic_scholar
,https://www.semanticscholar.org/paper/c23466b6074ace0f48a13ee3f839d3f95767ffdb,,Breeding density and brood size of rough-legged hawks in Northh-western Quebec,"available on breeding densities and reproduction of the species in the province of Quebec. Proposed hydroelectric development in northwest Quebec has increased interest •n surveying raptor populations in that area. Field surveys are needed to accurately assess the potential impacts of these projects. We report the results of surveys of nesting rough-legged hawks in the Hudson Bay region of northwestern Quebec. Our aim is to provide baseline data on the distribution, density, brood size, and nest-site characteristics of rough-legged hawks in the Hudson Bay region of Quebec.",1994,10,semantic_scholar
10.1890/07-1596.1,https://www.semanticscholar.org/paper/487a90c7ebb44f500978101ba3c973be451e4cb7,Ecology,Partitioning the factors of spatial variation in regeneration density of shade-tolerant tree species.,"Understanding coexistence of highly shade-tolerant tree species is a longstanding challenge for forest ecologists. A conceptual model for the coexistence of sugar maple (Acer saccharum) and American beech (Fagus grandibfolia) has been proposed, based on a low-light survival/high-light growth trade-off, which interacts with soil fertility and small-scale spatiotemporal variation in the environment. In this study, we first tested whether the spatial distribution of seedlings and saplings can be predicted by the spatiotemporal variability of light availability and soil fertility, and second, the manner in which the process of environmental filtering changes with regeneration size. We evaluate the support for this hypothesis relative to the one for a neutral model, i.e., for seed rain density predicted from the distribution of adult trees. To do so, we performed intensive sampling over 86 quadrats (5 x 5 m) in a 0.24-ha plot in a mature maple-beech community in Quebec, Canada. Maple and beech abundance, soil characteristics, light availability, and growth history (used as a proxy for spatiotemporal variation in light availability) were finely measured to model variation in sapling composition across different size classes. Results indicate that the variables selected to model species distribution do effectively change with size, but not as predicted by the conceptual model. Our results show that variability in the environment is not sufficient to differentiate these species' distributions in space. Although species differ in their spatial distribution in the small size classes, they tend to correlate at the larger size class in which recruitment occurs. Overall, the results are not supportive of a model of coexistence based on small-scale variations in the environment. We propose that, at the scale of a local stand, the lack of fit of the model could result from the high similarity of species in the range of environmental conditions encountered, and we suggest that coexistence would be stable only at larger spatial scales at which variability in the environment is greater.",2008,10,semantic_scholar
10.2113/GSCANMIN.45.5.1281,https://www.semanticscholar.org/paper/e4039b04888b6d9fabe515105197cf405489aefc,,"MARTINITE, A NEW HYDRATED SODIUM CALCIUM FLUORBOROSILICATE SPECIES FROM MONT SAINT-HILAIRE, QUEBEC: DESCRIPTION, STRUCTURE DETERMINATION AND GENETIC IMPLICATIONS","Martinite, ideally (Na,□,Ca) 12 Ca 4 (Si,S,B) 14 B 2 O 38 (OH,Cl) 2 F 2 ·4H 2 O, is a new mineral species from the Poudrette quarry, Mont Saint-Hilaire, Quebec. The mineral arose through the interaction of highly fractionated, hyperagpaitic fluids with sodalite syenite xenoliths. Martinite develops both as single crystals and as rosettes of triangular to roughly hexagonal plates varying from 50 μm to a maximum of about 1 mm across. Individual crystals are typically 2− x S minerals (UK55 group), UK53a, UK73, UK82, UK91 and a lollingite-like mineral. The mineral has a vitreous luster, is transparent, has a white streak and shows no fluorescence in either short- or long-wave ultraviolet radiation. It has a Mohs hardness of 4; the crystals are inelastic, and have a perfect cleavage on {001}. It is brittle with an uneven fracture. The calculated density is 2.51 g/cm 3 . Martinite is non-pleochroic, optically biaxial (−), with α 1.529(1), β 1.549(1), γ1.551(1) (for λ = 590 nm), 2 V meas = 38(1)°, 2 V calc = 35(1)°; no dispersion was noted. The optical orientation is X ≈ c . On average, 19 electron-microprobe analyses gave: Na 2 O 17.70, MgO 0.03, CaO 16.71, MnO 0.07, B 2 O 3 (calc.) 5.02, SiO 2 48.85, TiO 2 0.06, SO 3 2.30, F 2.18, Cl 1.09 and H 2 O (calc.) 4.44, O=F+Cl −1.17, total 97.28 wt.%. The empirical formula (based on 46 anions) is: (Na 9.19 □ 1.99 Ca 0.82 ) ∑12 (Ca 3.97 Mn 0.02 Mg 0.01 ) ∑4 (Si 13.08 S 0.46 B 0.45 Ti 0.01 ) ∑14.00 B 2 O 38 (OH 1.50 Cl 0.50 ) ∑2.00 (F 1.84 OH 0.16 ) ∑2 ·4H 2 O. The principal absorption bands in the infrared spectrum include 3437, 1634 and 1011 cm −1 (shoulders at 1137, 1081, 898 and 862 cm −1 ) and five bands in the region 786–498 cm −1 . The mineral is triclinic, space group P 1, a 9.5437(7), b 9.5349(6), c 14.0268(10) A, α 108.943(1), β 74.154(1), γ119.780(1)°, V 1038.1(1) A 3 , Z = 2. The strongest seven lines in the X-ray powder-diffraction pattern [ d in A( I )( hkl )] are: 13.18(100)(001), 6.58(43)(002), 2.968(37)(130), 3.29(34)(004,220), 2.908(27)(323), 3.02(17)(211), 2.800(17)(212). The structure of martinite has been refined to R = 6.30, wR 2 = 13.82%. The mineral is strongly layered, with sheets of tetrahedra ( T ), octahedra ( O ) and interlayer cations ( X ). The T layers are composed of six-membered rings of SiO 4 tetrahedra linked by [(Si,B)]O 4 and (BO 4 ) tetrahedra. The sheets of octahedra are composed of edge-sharing M ϕ 6 octahedra ( M : Na,Ca; ϕ: unspecified ligand) arranged in a closest-packed arrangement. The O sheets are effectively sandwiched between two symmetrically equivalent T layers ( T 2 , & T macr; 2 ), producing a strongly bonded T – O – T unit. The interlayer component ( X ) houses poorly ordered Na polyhedra and H 2 O molecules. Stacking of these principal components perpendicular to [001] results in a OT 2 X & T macr; 2 O module. Martinite is a member of the reyerite–gyrolite group. It represents the first B-bearing mineral of the group and the first mineral known to possess the OT 2 X & T macr; 2 O module. The name honors Robert Francois Martin (b. 1941), Professor of Geology at McGill University and long-time editor of The Canadian Mineralogist .",2007,10,semantic_scholar
10.3749/CANMIN.46.5.1343,https://www.semanticscholar.org/paper/d7202b9cc2d422685dcb150c89f95c70bf02a8eb,,"NIVEOLANITE, THE FIRST NATURAL BERYLLIUM CARBONATE, A NEW MINERAL SPECIES FROM MONT SAINT-HILAIRE, QUEBEC, CANADA","A new mineral species, niveolanite, the first natural carbonate of beryllium, was found in the Poudrette pegmatite, Poudrette quarry, Mont Saint-Hilaire, Quebec, Canada. It is associated with albite, aegirine, natrolite, gonnardite, siderite, petersenite-(Ce), franconite, dawsonite, analcime, quartz, eudidymite, catapleiite, gaidonnayite, monazite-(Ce), calcite, adamsite-(Y), shomiokite- (Y), galena, sphalerite and rutile in cavities; earlier minerals are microcline, nepheline, annite, sodalite and zircon. Niveolanite occurs as soft fibrous (random, matted, radiating, subparallel, sheaf- or spray-like) aggregates up to 2 cm consisting of fibers up to 1.4 cm long and 0.01 mm thick. Rarely, aggregates of acicular crystals up to 1 cm long and 0.03 mm thick, elongate along [001], with a tetragonal or octagonal cross-section, and fibrous pseudomorphs after eudidymite are observed. Individual crystals of niveolanite are colorless and transparent. Aggregates are snow-white to pearl-white, with a silky luster. The density calculated for the empirical formula with 1.66 H 2 O pfu is 2.06, whereas that for the less hydrous variety (1 H 2 O pfu ) is 1.82 g/cm 3 . Niveolanite is optically uniaxial positive, ω 1.469(1), e 1.502(1). The IR spectrum is unique. The averaged chemical composition (Na, K and Ca were determined by electron microprobe, Be by ICP–OES, [CO 2 + H 2 O] from loss on ignition, CO 2 by selective absorption) is: Na 2 O 19.81, K 2 O 0.07, CaO 3.88, BeO 16.65, CO 2 29.81, H 2 O 26.93, total 97.15 wt.%. The empirical formula calculated for 1 C apfu is: (Na 0.94 Ca 0.10 ) ∑1.04 Be 0.98 (CO 3 ) 1.00 (OH) 1.10 ·1.66H 2 O. In moist air, niveolanite strongly absorbs molecular water; the process of its hydration–dehydration is easily reversible. Niveolanite is tetragonal, P 4/ mcc , a 13.1304(19), c 5.4189(11) A, V 934.3(3) A 3 , Z = 8. The strongest ten lines of the X-ray powder diagram [ d in A ( I )( hkl )] are: 13.01(100) (100), 9.20(62)(110), 4.343(27)(300), 3.611(34)(320), 3.269(22)(311), 3.256(95)(400), 2.693(44)(002), 2.605(37)(430,500), 2.489(60)(202), and 2.076(32)(620). The crystal structure was solved using a single crystal and synchrotron radiation, R = 0.0358. Niveolanite represents a new structure-type. Its structure includes isolated, infinite chains of BeO 2 (OH) 2 tetrahedra linked via common OH groups; two other vertices of each Be tetrahedron are shared with (CO 3 ) groups, and Na cations occupy seven-fold polyhedra [NaO 6 (H 2 O)] forming columns. Chains of Be tetrahedra and columns of Na polyhedra are aligned along the c axis, just as broad channels in which H 2 O molecules are located. The structural formula is: {(Na 0.9 Ca 0.1 )[(H 2 O) 0.9 (OH) 0.1 ]}{Be(OH)} (CO 3 )·0–1H 2 O. The idealized formula is: NaBe(CO 3 )(OH)·1–2H 2 O. The mineral was named from Latin niveus , snow-white, and lana , wool, alluding to the visual similarity of its aggregates to snow-white, fluffy flocks of wool. The cotype specimens are deposited in the Fersman Mineralogical Museum of Russian Academy of Sciences, Moscow, and the Canadian Museum of Nature, Ottawa.",2008,10,semantic_scholar
10.1371/journal.pone.0090437,https://www.semanticscholar.org/paper/915115c6e4e0da0bbc0ba59bf8b2a24cd22d2eba,PLoS ONE,Functional Responses and Resilience of Boreal Forest Ecosystem after Reduction of Deer Density,"The functional trait-based approach is increasingly used to predict responses of ecological communities to disturbances, but most studies target a single taxonomic group. Here, we assessed the resilience of a forest ecosystem to an overabundant herbivore population by assessing changes in 19 functional traits for plant, 13 traits for ground beetle and 16 traits for songbird communities after six years of controlled browsing on Anticosti Island (Quebec, Canada). Our results indicated that plants were more responsive to 6 years of reduced browsing pressure than ground beetles and songbirds. However, co-inertia analysis revealed that ground beetle communities responded in a similar way than plant communities with stronger relationships between plant and ground beetle traits at reduced deer density, a pattern not detected between plant and songbird. High deer density favored plants species that reproduce vegetatively and with abiotic pollination and seed dispersal, traits implying little interaction with animal. On the other hand, traits found at reduced deer density mostly involved trophic interaction. For example, plants in this treatment had fleshy fruits and large seeds dispersed by birds or other animals whereas ground beetle species were carnivorous. Overall, our results suggest that plant communities recovered some functional components to overabundant herbivore populations, since most traits associated with undisturbed forests were reestablished after six years of deer reduction. The re-establishment of functional plant communities with traits involving trophic interaction induces changes in the ground-beetle trait community, but forest structure remains likely insufficiently heterogeneous to shift the songbird trait community within six years.",2014,10,semantic_scholar
10.2307/1940965,https://www.semanticscholar.org/paper/76ee27c013822f758f8b87c4a9dc2813d2e058e4,,A model of species density in shoreline vegetation,"Predicting the species density (number of species per unit area) of com- munities is a major goal of ecology. We present a regression model of species density on a local (0.25 M2) scale for the vegetation of freshwater shorelines in southwestern Quebec, Canada. Two attributes of the vegetation, the amount of aboveground biomass (in grams) and the proportion of the vegetation composed of obligate perennial species, predicted 76% of the variation in species density. The success of the predictor variables suggests that competitive intensity, as reflected in biomass levels, and the time elapsed since the last disturbance event, as reflected in the proportion of the vegetation composed of obligate perennials, are important determinants of local variation in species density. The model was then tested against independent data from shoreline vegetation in southeastern Ontario, Canada. There were no significant differences in the two data sets in their response to the two independent variables in the full model. However, only 42% of the variance in species density was explained in the combined data set.",1991,10,semantic_scholar
,https://www.semanticscholar.org/paper/98c50895241ef5b430791af91490a53435ef1f7d,,"Gaultite, a new zeolite-like mineral species from Mont Saint-Hilaire, Quebec, and its crystal structure","The new mineral species gaultite occurs as euhedral, multifaceted crystals to 0.5 mm in a sodalite inclusion at the contact of hornfels and nepheline-sodalite syenite, Poudrette Quarry, Mont Saint-Hilaire, Rouville County, Quebec. It is colorless to pale mauve, has a white streak, vitreous luster and a bright apple-green fluorescence under short-wave ultraviolet radiation. The measured density is 2.52(4) g cm- 3 ; the hardness is 6. It is biaxial (+), a 1.520(1), ~ 1.521(1), Y 1.524(1), 2V 61.3(4)° (590 om), is nonpleochroic, with X II a, YII c and Z II b. The average chemical composition (wt.%) is: NazO 16.6, ZnO 19.2, Si02 52.6, H20(calc.) 11.3, total 99.7. The empirical formula is Na4.2SZn1.ssSi6.9901S·5H20 which, considered with structural data, gives the ideal formula Na4Zn2Si701g""5H20 (Z = 8). The strongest six lines of the X-ray powder pattern [d in A, I in %] are 6.35(100), 4.96(30), 3.24(60), 3.17(40), 3.14(40), 2.82(30). The unit-cell parameters are a 10.211(3), b 39.88(2), c 10.304(4) A, V 4196(2) A3, space group F2dd. The crystal structure of gaultite was solved by Patterson methods; refinement of the structure using 1210 observed reflections (MoKa) converged to R = 2.5, wR = 2.8%. Gaultite shows no chemical disorder. There are five tetrahedral sites; four of these are occupied by Si, and one by Zn. Polymerization of the tetrahedra results in a framework based on a complex three-dimensional stacking of 4.8 2 Schliifli nets. Na occurs in two sites that represent voids in the framework of tetrahedra. Na1 is [6]-coordinated and positionally ordered; Na2 is positionally disordered, split into [5]- and [6]-coordinated sites. Bond-valence analysis unambiguously shows three H20 groups, two of which are ordered, with ordered protons, one of which is disordered, in agreement with the results of IR spectroscopy. The structure of gaultite is similar to those of lovdarite and the synthetic zeolite VPI-7, the latter of which may be the synthetic analogue of gaultite.",1994,10,semantic_scholar
10.1111/j.1570-7458.2010.01065.x,https://www.semanticscholar.org/paper/580e629618951eb742db93d23cd03f78b0c484e4,,Density‐dependent and density‐independent responses of three species of Telenomus parasitoids of hemlock looper eggs,"We examined patterns of host exploitation by natural populations of three Telenomus species (Hymenoptera: Scelionidae) parasitizing hemlock looper, Lambdina fiscellaria Guenée (Lepidoptera: Geometridae), eggs in sentinel traps in eastern Quebec and western Newfoundland (Canada). The percentage of eggs parasitized by Telenomus flavotibiae Pelletier and Telenomus coloradensis Crawford in autumn, and by Telenomus droozi Muesebeck in spring either were not or only weakly related to host egg density. In contrast, the percentage of eggs parasitized by T. coloradensis in the spring was positively related to host egg density. Telenomus flavotibiae and T. droozi parasitized eggs in fewer traps than T. coloradensis, suggesting that they were less abundant or less efficient locating host patches. Eggs parasitized by T. droozi only occurred in traps with eggs parasitized by T. coloradensis, suggesting that it may be responding to kairomones emitted by T. coloradensis. In contrast, neither the number nor sex ratio of T. coloradensis emerging from eggs in traps with T. droozi differed from those in traps without this congeneric. Secondary sex ratios of all three species were significantly female biased. Our study suggests that only T. coloradensis has the potential to regulate hemlock looper populations.",2010,10,semantic_scholar
10.1007/s11104-014-2108-7,https://www.semanticscholar.org/paper/31e6ec5415192d5b3f54c0683c82c3cfbac41725,Plant and Soil,Root distribution of different mature tree species growing on contrasting textured soils in temperate windbreaks,,2014,10,semantic_scholar
10.1093/FORESTRY/CPS061,https://www.semanticscholar.org/paper/d4732a3f11612091ca077f109f12a902e3037388,,"The effects of site characteristics on the landscape-level windthrow regime in the North Shore region of Quebec, Canada","Understanding windthrow is essential for the implementation of ecosystem management, especially in forests with long fire return intervals. Our study describes windthrow dynamics at a landscape scale of the Quebec North Shore region, Canada, and evaluates the effect of some site (soil surface material thickness or deposit thickness, drainage, slope, topography and wind), and stand (dominant species, height and density) characteristics on windthrow probabilities. The SIFORT database, created by the Ministry of Natural Resources and Wildlife of Quebec, the Quebec forest fire control agency and the Quebec forest pest and disease control agency, was used to perform a spatiotemporal analysis of windthrow, according to site and stand characteristics. Windthrow probabilities were influenced by topographic exposure (topex), slope classes and deposit thickness. Windthrow probabilities increased with topographic exposure. Windthrow occurrence was highest when deposit was thick (more than 1m) and slope class was medium (from 15 to 30 per cent). Finally, this study has shown the importance of partial windthrow at the landscape scale in the North Shore region. Thus our results suggest that from an ecosystem management perspective, clear-cutting must be partly replaced by partial cuts, in order to emulate the regional dynamics of partial windthrow.",2013,10,semantic_scholar
10.1093/aob/mcw003,https://www.semanticscholar.org/paper/378897414dfc3795b44a9fad9cd78dface253ab9,Annals of Botany,Allometric exponents as a tool to study the influence of climate on the trade-off between primary and secondary growth in major north-eastern American tree species.,"BACKGROUND AND AIMS
Trees invest in both primary (e.g. height) and secondary (e.g. diameter) growth. The trade-off between these investments varies between species and changes with the tree growing environment. To better establish this trade-off, readily available allometric exponents relating height to diameter at breast height (γ(h,dbh)) and stem volume to diameter at breast height (α(v,dbh)) were simultaneously studied.


METHODS
Allometric exponents α(v,dbh) and γ(h,dbh) were obtained from 8893 individual tree stem analyses from two broadleaved species (Betula papyrifera, Populus tremuloides) and four conifers (Picea glauca, Picea mariana, Pinus banksiana, Abies balsamea) in the temperate and boreal forests of the province of Quebec, Canada. α(v,dbh) and γ(h,dbh) were related to tree age, stand density index (SDI), and mean temperature (TGS) and total precipitation (PGS) of the growing season.


KEY RESULTS
α(v,dbh) and γ(h,dbh) were found to be invariant with PGS and positively related to SDI and TGS for all species except Pinus banksiana. The parameter values associated with SDI and TGS were of higher value for conifers than for broadleaved species.


CONCLUSIONS
This suggests that conifers and broadleaved species have different growth patterns. This could be explained by their different mode of development, the conifer species having a stronger apical dominance than broadleaved species. Such results could be further considered in allocation studies to quantify future carbon stocks in managed forests.",2016,10,semantic_scholar
,https://www.semanticscholar.org/paper/00f2cfdf3df085ea4c80baf7e57b6e3ff9e24268,Journal of the American Mosquito Control Association,"The species composition and seasonal distribution of mosquitoes in vernal pools in suburban Montreal, Quebec.","A study was conducted in the spring and summer of 1998 to determine the invertebrate community in vernal pools on the western portion of the Island of Montreal. This paper examines the mosquitoes (Diptera: Culicidae) found in 10 pools. Fifteen species in 4 genera (Aedes, Anopheles, Culex, and Ochlerotatus) were collected and the seasonal distribution of each species was determined. Ochlerotatus stimulans was the most abundant species. Two peaks occurred in larval abundance, in late April and early July. Larvae were more abundant in the spring; larval density was higher later in the summer. The abundance of mosquitoes in these pools was similar to those found in remote regions of the province.",2003,10,semantic_scholar
10.1111/J.1600-0706.2005.13941.X,https://www.semanticscholar.org/paper/fd580e666cf27c1082f0f7d21a3e63e4090c60de,,A multivariate analysis of fine-scale species density in the plant communities of a saltwater lagoon – the importance of disturbance intensity,"Interactions between resources and abiotic conditions control local diversity and productivity, often in a complex fashion. In this study, I estimated the relative causal effects of several environmental variables known to influence diversity and productivity in plant communities. Two sites differing in disturbance intensity (i.e. wrack deposition) were studied along a saltwater lagoon, at iles de la Madeleine, Quebec, Canada. A larger proportion of the variance in species density (82%) and plant cover (81%) was explained by the environmental factors at the most disturbed site, while only 35% of the variance in species density and 47% of the variance in plant cover were explained at the other, less disturbed site. At the most disturbed site, environmental factors associated with distance from the shoreline (e.g. salinity, anoxia, granulometry) indirectly controlled species density through their effects on plant cover, while at the less disturbed site, environmental factors influenced both plant cover and species density. At low disturbance intensity, the species pool may be more significant than productivity per se in restricting local diversity: however, at higher intensity of disturbance, productivity (directly influenced by resources and abiotic conditions) may be more important in controlling diversity.",2005,10,semantic_scholar
10.1186/s40168-016-0174-1,https://www.semanticscholar.org/paper/cb33a6a5ef2f036fe528e043e36f660ec7dcbfc4,Microbiome,"Host species identity, site and time drive temperate tree phyllosphere bacterial community structure",,2016,10,semantic_scholar
10.13031/2013.42473,https://www.semanticscholar.org/paper/ce840df9c252220949092372959ec739fa41a926,,"Harvest of Natural Shrubs with a Biobaler in Various Environments in Québec, Ontario and Minnesota","The biobaler is a novel approach to cut woody crops up to 150-mm basal diameter and compress the biomass into round bales. It can be used to harvest short-rotation woody crop plantations such as willow or hybrid poplar. It can also be used to clear wild brush, forest understory, and encroaching small trees to improve land management. A commercial version of the biobaler was evaluated for the latter purpose, i.e., to harvest natural shrubs in various environments in central Canada (at three sites in Quebec and two sites in Ontario) and in mid-western United States (at seven sites in Minnesota). More than 250 bales were harvested and monitored on natural stands in 2009 and 2010 to gain information on machinery management under wide-ranging conditions of crop species, density, and soil conditions. The harvest rate ranged from 2 to 26 bales/h (average of 14 bales/h). Bale mass averaged 477 kg at 46% moisture content [260 kg dry mass (DM)/bale at a density of 166 kg DM/m³]. Diesel fuel consumption averaged 8.5 L/t DM. Harvesting cost with the biobaler was estimated at $33/t DM in high yield with rapid harvest (20 bale/h) and $64/t DM at low capacity (10 bales/h) which can be caused by lower yield or poor traction. The information will be helpful to evaluate the cost of environmental management of natural stands covered with brush and the potential biomass that may be recovered.",2012,10,semantic_scholar
