url,title,description,method,notes,keywords,locations,publication_date,cited_articles,id_query,source,full_text,quebec,done,reason_non_valid,valid_yn,dataset_relevance,dataset_location,dataset_format,Geospatial_info_dataset,Geospatial_info_repo_page_text,Geospatial_info_article_text,species,temporal_range,temporal_range_position,temporal_duration_y,temporal_duration_position,spatial_range_km2,spatial_range_position,data_type,relevant_data_type,referred_dataset,relevance_referred_dataset,Journal,publication_year,,Comments
,Modelling individual tree mortality: Tests using the growth efficiency concept with black spruce stands,"There exists no universal method to model individual tree mortality due to the competition between individual trees. Simulation models often pursue different goals, ranging from the prediction of growth and yield to testing of theories of forest dynamics. Hawkes (2000) recently pointed out that one of the most promising approaches to predict tree mortality consists of using the growth efficiency (E) concept. E is defined as stem growth per unit of projected leaf area (leaf area index, LAI) and is therefore a measure of growth relative to the part of the plant responsible for carbon capture, and thus indicating variations in productive capacity. E has been suggested as a variable that can be interpreted from a biological and physiological point of view. E has the following advantages in simulating mortality (Hawkes 2000): 1) Low E is associated with a woody plant’s inability to accumulate reserves and is a sign of a stressed tree. 2) As a relative measure, E is not site-specific; 3) E is not species-specific because in conditions of scarce resources the plant with the lower E will suffer more whatever the species. 4) E acclimatises to climate change so mortality will not necessarily be catastrophic under different climate scenarios. 5) E tends to decline with time, age and size, representing declining vigour without having to define any age or size parameters. 6) E can be higher in trees under competitive stress. The objective of this study was to test and apply the concept of growth efficiency in a model aimed at predicting individual tree mortality in Black spruce (Picea mariana (Mill.) BSP) dominated stands located in Quebec (Mailly et al. 2003). To achieve this goal 4 different locations were selected north of Quebec City in the Réserve Faunique des Laurentides. Within each location, two different sites were sampled (rich and poor) for a total of 8 sampling units. In each sampling unit, a pair of dominant, codominant, intermediate and suppressed trees were harvested using standard stem analysis and tree architecture techniques. In each pair, one tree with a live crown ratio > 70% and one with a live crown ratio < 30% were selected. The poster will show the upcoming results from this study in which the growth efficiency of each tree was reconstructed and inferences about the likelihood of mortality were made through a modelling approach.",,,Sampling (signal processing); Picea; Trees (plant); Sampling - Surgical action; Projections and Predictions; Crown group; Simulation,,2004,,8,semantic_scholar,,,,NA,yes,cant access,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/f11010003,Modelling Post-Disturbance Successional Dynamics of the Canadian Boreal Mixedwoods,"Natural disturbances, such as fire and insect outbreaks, play important roles in natural forest dynamics, which are characterized over long time scales by changes in stand composition and structure. Individual-based forest simulators could help explain and predict the response of forest ecosystems to different disturbances, silvicultural treatments, or environmental stressors. This study evaluated the ability of the SORTIE-ND simulator to reproduce post-disturbance dynamics of the boreal mixedwoods of eastern Canada. In 1991 and 2009, we sampled all trees (including seedlings and saplings) in 431 (256 m2) plots located in the Lake Duparquet Research and Teaching Forest (western Quebec). These plots were distributed in stands originating from seven wildfires that occurred between 1760 and 1944, and which represented a chronosequence of post-disturbance stand development. We used the 1991 inventory data to parameterize the model, and simulated short- to long-term natural dynamics of post-fire stands in both the absence and presence of a spruce budworm outbreak. We compared short-term simulated stand composition and structure with those observed in 2009 using a chronosequence approach. The model successfully generated the composition and structure of empirical observations. In long-term simulations, species dominance of old-growth forests was not accurately estimated, due to possible differences in stand compositions following wildfires and to differences in stand disturbance histories. Mid- to long-term simulations showed that the secondary disturbance incurred by spruce budworm did not cause substantial changes in early successional stages while setting back the successional dynamics of middle-aged stands and accelerating the dominance of white cedar in late-successional post-fire stands. We conclude that constructing a model with appropriate information regarding stand composition and disturbance history considerably increases the strength and accuracy of the model to reproduce the natural dynamics of post-disturbance boreal mixedwoods.",,,,,18/12/2019,,2,semantic_scholar,,,,NA,yes,L,article,article,no,NA,range coordinates,"balsam fir, white birch, white spruce, trembling aspen, eastern white cedar ",1991-2009,source publication text,2,no,no,NA,"presence only, abundance",,,,Forests,,,
https://doi.org/10.1139/B05-012,Molecular markers indicate that the narrow Québec endemics Rosa rousseauiorum and Rosa williamsii are synonymous with the widespread Rosa blanda,"Rosa rousseauiorum Boivin and Rosa williamsii Fern. are two rare roses in eastern Quebec, whose taxo- nomic status is controversial. Morphological characters alone do not clearly differentiate these two taxa from each other or from the morphologically variable and widespread Rosa blanda Ait. We evaluated the taxonomic status of these two taxa, and of two other R. blanda segregates, Rosa subblanda Rydb. and Rosa johannensis Fern., through an analysis of RAPD, ISSR, and AFLP markers. We surveyed 86 individuals from 36 populations in eastern North Amer- ica. Despite a high degree of polymorphism, principal coordinate analyses and the weighted pair group method with arithmetic averaging suggest no clustering of individuals that correspond to taxonomic boundaries. However, the closely related Rosa palustris Marsh. is clearly differentiated from the R. blanda s.l. taxa. When populations of R. blanda west of Quebec are included, the principal coordinate analyses and Mantel tests indicate the presence of a significant east- west geographic gradient. Analyses of molecular variation suggest that most of the observed variation occurs within taxa, rather than among taxa. A weak inter-taxon variation is nonetheless significant for RAPD and ISSR data, and a weak pattern dependent on geographical location is evident within the province of Quebec. In accordance with studies based on morphological characters, molecular data indicate that R. rousseauiorum and R. williamsii should not be con- sidered as species distinct from R. blanda. Resume : Rosa rousseauiorum Boivin et Rosa williamsii Fern. sont deux rosiers rares, indigenes a l'est du Quebec dont le statut taxonomique est controverse. Ils sont affilies au Rosa blanda Ait. s.l. chez lequel un grand polymor- phisme morphologique est observe. Une etude moleculaire qui vise a verifier le statut taxonomique de ces deux taxons, ainsi que le statut de Rosa subblanda Rydb. et Rosa johannensis Fern., deux autres especes segregees de R. blanda s.l., a ete realisee. Nous presentons des analyses de marqueurs RAPD, ISSR et AFLP sur 86 individus provenant de 36 populations de l'est de l'Amerique du Nord. Malgre un haut taux de polymorphisme intraspecifique, les analyses de groupement et d'ordination en espace reduit ne demontrent aucun regroupement correspondant aux especes traditionnel- lement definies a l'interieur de R. blanda s.l. Neanmoins, Rosa palustris Marsh., une espece proche-parente servant de groupe temoin, est clairement distincte de R. blanda s.l. Lorsque des populations de l'ouest de l'aire de repartition de R. blanda sont incluses, un gradient est-ouest est observe et appuye par l'ordination en espace reduit et des tests de Mantel. Les analyses de variance moleculaire suggerent que la majorite de la variabilite genetique observee se trouve a l'interieur des taxa plutot qu'entre taxa. La faible variabilite inter-taxon est neanmoins significative pour les RAPD et les ISSR et un patron geographique faible regroupant les populations d'une meme region est aussi observable au Que- bec. Rosa rousseauiorum et R. williamsii, difficilement differencies a l'aide des caracteres morphologiques, ne peuvent par les analyses moleculaires etre distingues ni entre elles ni des autres especes du complexe du R. blanda au Quebec. Le statut taxonomique de ces deux especes ne serait pas justifiable d'apres ces donnees moleculaires. Mots cles : Rosa blanda, Rosa rousseauiorum, Rosa williamsii, Rosa johannensis, Rosa subblanda, RAPD, ISSR, AFLP, plantes rares, statut taxonomique.",,,Random Amplified Polymorphic DNA Technique; Rosa; Centrino; R language; Location (geography); Ferns; Polystichum; Molecular marker; Cluster analysis; Fern Test; Population; Personality Character; Peperomia blanda; statistical cluster,,1/4/2005,,6,semantic_scholar,,,,NA,yes,M,article,article,"sample coordinates, administrative unit",NA,Map,"Rosa blanda, Rosa palustris, Rosa johannensis, Rosa rousseauiorum, Rosa subblanda, Rosa williamsii",no,NA,no,NA,36000,no,presence only  ,,,,Canadian Journal of Botany,,,
https://doi.org/10.1093/jme%2Ftjaa020,"Mosquito Species Composition and Abundance in Quebec, Eastern Canada","Abstract Given current and projected changes in the climate, the composition of mosquito species is predicted to shift geographically with implications for the transmission dynamics of vector-borne pathogens. Many mosquito species are rarely collected in Canada and their history is poorly understood; thus assessing their potential role as vectors for pathogenesis is difficult. Mosquitoes were collected from four trapping sites in Quebec Province, Canada, from June to September during 2018 and 2019 using BG sentinel traps. From all morphologically identified female mosquitoes, at least one specimen was selected for identification confirmation using the DNA-barcoding technique. Sequences were subjected to alignment and a Neighbor-Joining (NJ) tree was created using Geneious software. In total, 2,752 female mosquitoes belonging to 20 species over five genera: including Aedes (Ae.), Anopheles (An.), Culex (Cx.), Culiseta (Cu.), Coquillettidia (Cq.) were collected. The predominant mosquito was found to be Ae. cinereus. The highest number of mosquito species was captured in July, followed by August, September, and then June. Five genera were characterized by a distinctive set of cytochrome oxidase I (COI) sequences that formed well-supported clusters in the NJ-tree. The presence of Ae. japonicus in Quebec provides an initial look at the distribution of mosquito species in eastern Canada, which may put Canadians at risk of a wider range of arboviruses.",,,confirmation - ResponseLevel; Culiseta; DNA End-Joining Repair; Projections and Predictions; Culicidae; CYTOCHROME C OXIDASE; Aedes <genus>; Coquillettidia,,13/2/2020,,4,semantic_scholar,,,,NA,yes,cant access,,,,,,,,,,,,,,,,,Journal of Medical Entomology,2020,,
https://doi.org/10.1046/j.1365-294X.1997.00243.x,Natural hybridization between black spruce and red spruce,"Using species‐specific random amplified polymorphic DNA (RAPD) markers and morphological characters, natural hybridization between the closely related black spruce Picea mariana (Mill.) B.S.P. and red spruce P. rubens Sarg. was evaluated in natural populations from north‐eastern North America. Sampling included populations from both areas of allopatry and also 14 populations from part of the area of sympatry located in the province of Québec and covering several thousands of square kilometres. Classification results from RAPD species‐specific markers and from a discriminant function based on morphology were compared. Molecular analysis of the allopatric populations indicated a small amount of interspecific gene leakage with no asymmetric directionality to introgression. A high occurrence of hybrid/introgressant individuals was observed within sympatric populations, suggesting weak reproductive isolation. As expected, the detection of such individuals was more efficient using molecular markers than with morphological traits. The hybrid zone appeared extensive with variable species structure and, in some stands, the main component composed of hybrid/introgressant trees. Implications for the genecology and genetic management of these species are discussed.",,,,,1/8/1997,,5,semantic_scholar,,,,NA,yes,M,article,article,sample coordinates,NA,Map,black spruce. red spruce,no,NA,no,NA,120000,no,presence only,,,,Molecular Ecology,,,locations of populations
https://doi.org/10.1007/s004420050737,Nested bird and micro-habitat assemblages in a peatland archipelago,"Abstract Biotic assemblages of insular habitats are nested when poor assemblages are subsets of richer ones. Nestedness of species assemblages is frequent and may result from selective extinction or frequent colonization in insular habitats. It may also be created by a nested distribution of habitats among islands or by sampling bias. We sampled 67 isolated peatlands (7–843 ha) in southern Quebec, Canada, to measure nestedness of bird species assemblages among peatlands and assess the habitat nestedness hypothesis. Species and microhabitat assemblages were both strongly nested among peatlands. Whether sites were ranked by species richness, microhabitat richness or peatland area had no effect on nestedness. However, microhabitat nestedness was significantly reduced when sites were sorted by area rather than by microhabitat richness. As expected, if bird-microhabitat associations are responsible for the nested pattern of distribution, we found a positive correlation between the contributions of bird species and microhabitats to individual site nestedness. Nevertheless, microhabitat assemblages were significantly less nested than bird species assemblages, possibly because of frequent recolonization by birds or uneven sampling among sites.",,,Mental association; Aves,,1/3/1999,,7,semantic_scholar,,,,NA,yes,L,article,article,site IDs,NA,geographic feature,c. 20 bird species,no,NA,<1,source publication text,no,NA,presence only,,,,Oecologia,,,temporal_duration: 1 month
,New and noteworthy records of Orthoptera from Maritime Canada,"Although Vickery and Kevan (1985) provided an exhaustive synopsis of the grasshoppers, crickets and related insects of Canada, some of which can have significant negative economic impact, reference to their distribution maps suggests that Prince Edward Island, and New Brunswick in particular, have been poorly collected for these taxa. More recently, Scudder and Vickery (2010) reviewed the Orthoptera of the Maritime region, noting the need for increased monitoring of these insects to document shifting populations and distribution in response to anticipated changes in climate. They provide a list of 21 species that occur in neighbouring Maine and Quebec, some or all of which may be anticipated to occur in the Maritime Provinces, may already be present, or may be spreading in the region. Here we briefly report on six species of Orthoptera recently encountered in New Brunswick or on Prince Edward Island, several for the first time. Most collections reported here were made during surveys specific for Orthoptera, some in the course of biotic inventories now underway in several Protected Natural Areas (PNA) in New Brunswick. Maps below have been reproduced from Vickery and Kevan (1985) to provide context but have been modified to incorporate new specimen records. Specimen vouchers have been deposited in the collection of the New Brunswick Museum (NBM), Nova Scotia Department of Natural Resources (NSDNR) and the private collection of J.B. Ogden.",,,,,2012,,6,semantic_scholar,,,,NA,yes,No dataset,,,,NA,,c. 10 insect species,,,,,,,,,,,,,,
https://doi.org/10.54119/jaas.2014.6821,"New Host and Location Record for the Bat Bug Cimex adjunctus Barber 1939, with a Summary of Previous Records","In June 2009, 14 Rafinesque’s big-eared bats (Corynorhinus rafinesquii) were collected from an abandoned house near Shepherd, San Jacinto County, Texas. Three individuals harbored bat bugs which were subsequently identified as Cimex adjunctus Barber 1939. This is the first record of this species from C. rafinesquii. In August 2013, 10 C. rafinesquii were collected from a maternity colony in Drew County in southeastern Arkansas. Four of the bats harbored bat bugs, which were identified as C. adjunctus. This is the first record of this bat bug from Arkansas. A summary of previous state and host records of the insect is provided, as is a summary of parasite records from C. rafinesquii. Results and Discussion Rafinesque’s big eared bat (Corynorhinus rafinesquii) roosts in abandoned buildings, caves, hollow trees, and under bridges across the southeastern United States (Jones 1977, Trousdale and Beckett 2004). This bat commonly forms colonies ranging in number from a few individuals to 100 or more. On 28 June 2009, 14 C. rafinesquii were handcollected from an abandoned house near Shepherd, San Jacinto County, Texas. A maternity colony of C. rafinesquii numbering >50 individuals occupied this roost each year from 2005-2009 and in 2012 (surveys were not conducted in other years). Three Cimex adjunctus Barber 1939 were found on the torso and uropatagium of 3 lactating adult female bats. No external parasites were noted on 8 additional adult females or 3 juvenile males also captured at the same location and time. Bat bugs were preserved in ethanol and deposited in the Gibson Entomarium in the Biology Department at Stephen F. Austin State University. This is the first record of C. adjunctus from Rafinesque’s big-eared bat. A maternity colony of over 100 individuals of C. rafinesquii roosts in the Taylor House, an abandoned antebellum building located at the edge of an agricultural field adjacent to Bayou Bartholomew in Drew County, Arkansas. On August 2, 2013, 10 individuals were captured with a hand net. All of the captured bats were females; 3 were lactating. Four of the bats harbored bat bugs, which were collected and preserved in 95% ethanol. All bats were released unharmed at the point of capture. The preserved bat bugs were sent to the Department of Entomology and Plant Pathology at Auburn University, Alabama, where they were identified as Cimex adjunctus. Specimens were deposited in the insect collection of the Museum of Natural History at Auburn. This represents the first record of C. adjunctus from Arkansas. Cimex adjunctus is found over most of the eastern United States and southeastern Canada and has been recorded as far west as Colorado (Usinger 1966). It has previously been reported from Eptesicus fuscus in Illinois, Indiana (Webster and Whitaker 2005), Missouri (Bowles et al. 2013), Kansas (Sparks et al. 2003), Michigan (Dood and Kurta 1982), Alabama (Durden et al. 1992), Kentucky, Colorado, Georgia, and Florida (Usinger 1966), from Lasionycteris noctivagans in Nebraska (Usinger 1966) and South Dakota (Swier 2003), and from Nycticeus humeralis in Kansas (Sparks et al. 2003), Missouri (Bowles et al. 2013), Indiana, Kentucky, North Carolina, South Carolina, West Virginia, Alabama, Florida, and Texas (Usinger 1966). This bat bug is known from Myotis californicus in Colorado (Usinger 1966), from Myotis lucifigus in Missouri (Palmer and Gunier 1975), Michigan (Dood and Kurta 1988), Pennsylvania (Dick et al. 2003), Tennessee (Reeves et al. 2007), West Virginia (Wilson 1943), Colorado, Indiana, Virginia, 149 Journal of the Arkansas Academy of Science, Vol. 68 [2014], Art. 26 Published by Arkansas Academy of Science, 2014 M.E. Grilliot, J.L. Hunt, C.G. Sims, and C.E. Comer Journal of the Arkansas Academy of Science, Vol. 68, 2014 150 Vermont (Usinger 1966), and Nova Scotia (Poissant et al. 2010), from Myotis septentrionalis in Indiana (Ritzi and Whitaker 2003), New Hampshire (Sasse and Pekins 2000), and Nova Scotia (Poissant and Broders 2008), from Myotis sodalis in Indiana (Usinger 1966) and Michigan (Dood and Kurta 1982), from Myotis thysanodes in South Dakota (Turner and Knox Jones 1968), and from roosts of Myotis austroriparius in South Carolina (Reeves 2001). Cimex adjunctus was collected from Tadarida brasiliensis and its roosts in Georgia (Spears et al. 1999). It has also been recorded from unknown hosts in Ohio, Iowa, Maine, Rhode Island, Delaware, New Jersey, Maryland, New Hampshire, New York (Barber 1939, Usinger 1966), Manitoba, Ontario, Quebec, and Newfoundland (Maw et al. 2000), and from Pennsylvania, where the type specimens were collected (Barber 1939). Although C. rafinesquii is widespread, there are relatively few studies of its behavior and ecology, and few parasites have been recorded. The bat bug Cimex pilosellus has been reported from C. rafinesquii in Arkansas (Steward et al. 1986). Mites recorded from Rafinesque’s big-eared bats include Chiroptoglyphus, Macronyssus, and Teinocoptes (Whitaker et al. 2007). Reported endoparasites include tapeworms (Vampirolepis sp.) and two species of nematodes (Physaloptera sp. and Capillaria palmata—McAllister et al. 2005).",,,"Parasites; Knox Mine disaster; Plecotus rafinesquii; Bedbugs; Jones calculus; Software bug; Entomology; Ethanol; Nova Scotia Duck-Tolling Retriever; Biological specimen; Biologic Preservation; Chiroptera; Academy; Cimex lectularius; Trees (plant); Ephrin Type-B Receptor 1, human; Douglas Comer; Maternity brand of multivitamin; Ecology; Capillaria; Class Cestoda; List of minor characters in the Matrix series; Ritz Dakota Digital; Hampshire pig; Word lists by frequency",,1/1/2014,,0,semantic_scholar,,,,location,no,,,,,,,,,,,,,,,,,,,,,Arkansas
https://doi.org/10.5751/ace-01979-160226,No common pesticides detected in snow buntings utilizing a farmland landscape in eastern Québec,"Many species of migratory birds are declining worldwide, including throughout North America. Some of the most cited causes of decline are linked to climate change, urbanization, and growth in agriculture. Across eastern Canada, a number of insecticides and herbicides are commonly sprayed before and during the grain growing season to control pests and foliage competitors. During wintering and migration, a declining Arctic-breeding songbird, the snow bunting (Plectrophenax nivalis), utilizes open farmlands of southern Canada; therefore, this could be a period when the species is most exposed to these pesticides. We tested snow bunting tissues (blood and liver) for the 4 pesticides most commonly used in grain agriculture in Canada: atrazine, chlothianidin, imidacloprid, and glyphosate, as well as a glyphosate derivative (aminomethylphosphic acid, AMPA). Although this species is thought to forage in grain fields during autumn through spring, we found no detectable traces of any of the five substances. Wintering buntings may either not be exposed to these pesticides during their presence in agriculture fields or, given the rapid turnover of these pesticides in the blood and tissues, be exposed to doses below detection level in samples. Aucun pesticide commun détecté chez les Plectrophanes des neiges qui fréquentent des milieux agricoles de l'Est du Québec RÉSUMÉ. De nombreuses espèces d'oiseaux migrateurs sont en baisse dans le monde entier, y compris en Amérique du Nord. Certaines des causes les plus citées pour expliquer cette baisse sont liées aux changements climatiques, à l'urbanisation et à l'expansion de l'agriculture. Dans l'Est du Canada, des insecticides et des herbicides sont couramment pulvérisés avant et pendant la saison de croissance des céréales pour lutter contre les parasites et les plantes compétitrices. Durant l'hivernage et la migration, le Plectrophane des neiges (Plectrophenax nivalis), oiseau chanteur en diminution qui niche dans l'Arctique, fréquente les terres agricoles du sud du Canada; par conséquent, ces périodes pourraient être celles où l'espèce est la plus exposée à ces pesticides. Nous avons testé certains tissus du plectrophane (sang et foie) pour les 4 pesticides les plus couramment utilisés dans l'agriculture céréalière au Canada : l'atrazine, la chlothianidine, l'imidaclopride et le glyphosate, ainsi qu'un dérivé du glyphosate (l'acide aminométhylphosphonique, AMPA). Bien que l'on pense que cette espèce se nourrisse dans les champs de céréales de l'automne au printemps, nous n'avons trouvé aucune trace détectable de l'une de ces cinq substances. Les plectrophanes hivernant peuvent soit ne pas être exposés à ces pesticides lorsqu'ils sont présents dans les champs agricoles, soit être exposés à des doses inférieures au niveau de détection dans les échantillons étant donné la dégradation rapide de ces pesticides dans le sang et les tissus.",,,,,2021,,7,semantic_scholar,,,,NA,yes,No dataset,,,,NA,,Plectrophenax nivalis,,,,,,,,,,,Avian Conservation and Ecology,2021,,
https://doi.org/10.1139/X94-027,Nutrient concentration and acid-base status of leaf litter of tree species characteristic of the hardwood forest of southern Quebec,"Leaf litter of 15 tree species characteristic of the deciduous and mixed forest of southern Quebec were analyzed for pH, directly titrable acids and bases in water extracts, ash bases, excess bases, excess ash bases, and for levels of N, P, K, Ca, and Mg. We hypothesized that many tree species typical of the climax of sugar maple (Acersaccharum Marsh.) dominated forest have leaf litter with a higher base status than sugar maple and red maple (Acerrubrum L.) leaf litter, and that the base status of leaf litter would be lower on wet sites. Mean differences among species were highly significant (p < 0.0001) for all variables related to acidity or bases, but the effect of drainage was not. Red and sugar maple leaf litter was very acid and low in N concentration. American beech (Fagusgrandifolia Ehrh.) and red oak (Quercusrubra L.) leaf litter was not very acidic but was low in nutrient concentrations. White pine (Pinusstrobus L.) was lowest in all nutrients and ash bases but was low in titrable acidity. Direc...",,,,,1994,,7,semantic_scholar,,,,NA,yes,L,article,article,no,NA,site coordinates,15 tree species,no,NA,no,NA,0.5,no,presence only,,,,Canadian Journal of Forest Research,,,
https://doi.org/10.3897/zookeys.348.6029,"Occurrence of species of the genus Pityophthorus Eichhoff (Coleoptera, Curculionidae, Scolytinae) in the province of Quebec, Canada","Abstract Twig beetles in the genus Pityophthorus Eichhoff, 1864 include more than 300 species worldwide, with maximum diversity in tropical and subtropical regions. To date, approximately 50 species of Pityophthorus have been recorded in Canada, and these species are associated mainly with coniferous trees. Since 1981, no comprehensive study on this difficult taxonomic group has been conducted in Quebec, Canada, most likely due to their limited significance as forest pests. Based on data gathered from five years of field sampling in conifer seed orchards and compiled from various entomological collections, the distribution of Pityophthorus species in Quebec is presented. Approximately 291 new localities were recorded for the Pityophthorus species. Five species-group taxa, namely Pityophthorus puberulus (LeConte, 1868), Pityophthorus pulchellus pulchellus Eichhoff, 1869, Pityophthorus pulicarius (Zimmermann, 1868), Pityophthorus nitidus Swaine, 1917,and Pityophthorus cariniceps LeConte&Horn, 1876 were the most widespread. In contrast, Pityophthorus consimilis LeConte, 1878, Pityophthorus intextus Swaine, 1917, Pityophthorus dentifrons Blackman, 1922, Pityophthorus ramiperda Swaine, 1917, and Pityophthorus concavus Blackman, 1928 display a notably limited distribution. In addition, the first distribution records of Pityophthorus intextus and Pityophthorus biovalis Blackman, 1922 are furnished, and the subspecies Pityophthorus murrayanae murrayanae Blackman, 1922is reported from Quebec for the second time. Moreover, distribution maps are provided for all Pityophthorus species recorded in the province of Quebec.",,,Collections (publication); Penstemon nitidus; Weevils; Records; Diethylstilbestrol; Pityophthorus sp. SCH07; Scolytinae; Ecosystem; Twig - plant part; Genus; Coniferophyta; Trees (plant); Specimen; Order Coleoptera; Arachnida (invertebrate); Subspecies; Greater Than; Hypselobarbus pulchellus; Gradient,,12/11/2013,,5,semantic_scholar,,,,NA,yes,No dataset,,,,NA,"Map, geographical feature, administrative unit",c. 16 spp insect (genera Pityophthorus),,,,,,,,,,,ZooKeys,2013,,
https://doi.org/10.1139/CJB-2020-0158,Offsite effects of mining on the frequency and abundance of five understorey plant species in western Québec (Canada),"Although the mining industry provides minerals and metals to the global market and represents important economic opportunities, it also constitutes a major anthropogenic disturbance in the ecosystems where it takes place. However, little is known about its offsite impacts on plant communities. We assessed the frequency and the abundance of five common boreal understorey plant species (Coptis trifolia (L.) Salisb., Cornus canadensis L., Linnaea borealis L., Lysimachia borealis (Raf.) U.Manns & Anderb., and Maianthemum canadense Desf.) at different distances around six mines in Abitibi-Témiscamingue and Nord-du-Québec (Québec). Frequency and (or) abundance of Coptis trifolia and M. canadense decreased near mines, suggesting that they might be sensitive to the loss of forest cover, particle deposition, and soil contamination induced by mining. Conversely, the frequency and abundance of Cornus canadensis increased near active mines, which indicates its resilience to the stress caused by mines and its ability to exploit the niche space left by more sensitive species. No effects on Linnaea borealis and Lysimachia borealis were observed. Our study suggests the possible presence of offsite impacts of mines on plant communities. Further studies considering enigmatic impacts should be conducted in order to develop our understanding of the broader environmental footprint of mining activity.",,,,,28/4/2021,,4,semantic_scholar,,,,NA,yes,cant access,,,,,,,,,,,,,,,,,Botany,2021,,
https://doi.org/10.4039/Ent119195-2,OVIPOSITION AND NICHE PARTITIONING IN APHIDOPHAGOUS INSECTS ON MAIZE,"Abstract Principal components analysis was used to assess niche partitioning between four aphid predators on the basis of oviposition strategies. The study was conducted by sampling abundance and position of the eggs of these predators in corn monocultures in two locations of southern Quebec. The results indicated that the chrysopid Chrysopa occulata Say laid its eggs on corn leaves usually without aphid colonies, and late in the season. All other predators reacted to aphid concentrations. The syrphid Sphaerophoria philanthus (Mg.) oviposited close to the ground, early in the season, and among colonies of the aphid Rhopalosiphum padi (L.). The two coccinellids laid their eggs during July and August with a maximum during tasseling for Coleomegilla maculata lengi (Timberlake) and after pollination for Hippodamia tredecimpunctata tibialis Say. Of these two species, the latter one selected sites at higher levels on the plant, and was more abundant at the edges of the field. It is suggested that the observed niche partitioning cannot be the result of interspecific competition in variable environments such as maize monocultures. Résumé L’analyse en composantes principales est utilisée afin de mettre en évidence la répartition de niches de quatre aphidiphages en utilisant leur stratégie de ponte. L’étude s’est réalisée sur deux monocultures de maïs du sud du Québec où étaient évaluées l’abondance et la position des pontes des prédateurs. Les résultats indiquent que le chrysope Chrysopa occulata Say pond sur des feuilles sans colonies de pucerons, tard en saison. Tous les autres prédateurs réagissent positivement à la présence des pucerons. Le syrphe Sphaerophoria philanthus (Mg.) pond sur des feuilles près du sol, tôt en saison et parmi les colonies importantes du puceron Rhopalosiphum padi (L.). Les deux coccinelles pondent en juillet et août, avec un maximum à la sortie de la panicule pour Coleomegilla maculata lengi (Timberlake) et peu après l’anthèse pour Hippodamia tredecimpunctata tibialis Say. De ces deux espèces, cette dernière choisit des sites plus haut sur le plant, et est plus abondante en bordure des parcelles. Finalement, il est suggéré que la répartition de niche observée ne peut être le résultat d’une compétition interspécifique dans un environnement aussi instable que la monoculture de maïs.",,,,,1/2/1987,,8,semantic_scholar,,,,NA,yes,No dataset,,,,NA,,"Trypoxylon politurn, c.70 spider species",,,,,,,,,,,The Canadian Entomologist,2012,,
